Plotting labels...
[34m[1mautoanchor: [39m[22mAnalyzing anchors... anchors/target = 5.53, Best Possible Recall (BPR) = 1.0000
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    54/199     11.7G   0.03441   0.02488         0       134       640: 100%|████| 7/7 [00:11<00:00,  1.71s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    55/199     11.7G   0.03523   0.02364         0       104       640: 100%|████| 7/7 [00:13<00:00,  2.00s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    56/199     11.7G    0.0339   0.02261         0       127       640: 100%|████| 7/7 [00:12<00:00,  1.78s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    57/199     11.7G   0.03384    0.0234         0       142       640: 100%|████| 7/7 [00:13<00:00,  1.89s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    58/199     11.7G   0.03168   0.02259         0       109       640: 100%|████| 7/7 [00:11<00:00,  1.70s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    59/199     11.7G    0.0345   0.02251         0       128       640: 100%|████| 7/7 [00:11<00:00,  1.66s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:03<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    60/199     11.7G   0.03249   0.02177         0       124       640: 100%|████| 7/7 [00:10<00:00,  1.45s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    61/199     11.7G   0.03162   0.02234         0       139       640: 100%|████| 7/7 [00:13<00:00,  1.90s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    62/199     11.7G   0.03145   0.02297         0       130       640: 100%|████| 7/7 [00:13<00:00,  1.92s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    63/199     11.7G    0.0321   0.02308         0       117       640: 100%|████| 7/7 [00:13<00:00,  1.87s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    64/199     11.7G   0.03043   0.02164         0       128       640: 100%|████| 7/7 [00:12<00:00,  1.82s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    65/199     11.7G   0.02938   0.02102         0       127       640: 100%|████| 7/7 [00:11<00:00,  1.60s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    66/199     11.7G    0.0314   0.02154         0       111       640: 100%|████| 7/7 [00:14<00:00,  2.02s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    67/199     11.7G   0.03152   0.02107         0       117       640: 100%|████| 7/7 [00:12<00:00,  1.80s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    68/199     11.7G   0.02943   0.02015         0       103       640: 100%|████| 7/7 [00:12<00:00,  1.78s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    69/199     11.7G   0.03085   0.02129         0       109       640: 100%|████| 7/7 [00:13<00:00,  1.90s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    70/199     11.7G   0.02913    0.0202         0       112       640: 100%|████| 7/7 [00:13<00:00,  1.91s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    71/199     11.7G   0.04147   0.02316         0       119       640: 100%|████| 7/7 [00:11<00:00,  1.66s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    72/199     11.7G   0.04446   0.02608         0       130       640: 100%|████| 7/7 [00:12<00:00,  1.82s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    73/199     11.7G   0.04051   0.02274         0       139       640: 100%|████| 7/7 [00:13<00:00,  1.94s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    74/199     11.7G   0.03929   0.02315         0       157       640: 100%|████| 7/7 [00:12<00:00,  1.84s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    75/199     11.7G   0.04092    0.0219         0       115       640: 100%|████| 7/7 [00:12<00:00,  1.82s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    76/199     11.7G   0.03922   0.02259         0       110       640: 100%|████| 7/7 [00:13<00:00,  1.86s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    77/199     11.7G   0.03649   0.02288         0       156       640: 100%|████| 7/7 [00:13<00:00,  1.95s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    78/199     11.7G   0.03691   0.02225         0       116       640: 100%|████| 7/7 [00:13<00:00,  1.87s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    79/199     11.7G   0.03932   0.02167         0       129       640: 100%|████| 7/7 [00:12<00:00,  1.74s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:03<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    80/199     11.7G   0.03831   0.02145         0       134       640: 100%|████| 7/7 [00:11<00:00,  1.59s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    81/199     11.7G   0.03733   0.02196         0       127       640: 100%|████| 7/7 [00:13<00:00,  1.99s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    82/199     11.7G   0.03689   0.02331         0       118       640: 100%|████| 7/7 [00:13<00:00,  1.89s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    83/199     11.7G   0.03761   0.02186         0       153       640: 100%|████| 7/7 [00:12<00:00,  1.81s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    84/199     11.7G   0.03838    0.0198         0        96       640: 100%|████| 7/7 [00:13<00:00,  1.89s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    85/199     11.7G   0.03539   0.01975         0        90       640: 100%|████| 7/7 [00:11<00:00,  1.70s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    86/199     11.7G   0.03561   0.02073         0        92       640: 100%|████| 7/7 [00:13<00:00,  1.90s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    87/199     11.7G   0.03107   0.02079         0       132       640: 100%|████| 7/7 [00:12<00:00,  1.80s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    88/199     11.7G    0.0345   0.02077         0       116       640: 100%|████| 7/7 [00:14<00:00,  2.03s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    89/199     11.7G   0.03322   0.01995         0       137       640: 100%|████| 7/7 [00:12<00:00,  1.77s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    90/199     11.7G   0.03098   0.02074         0       116       640: 100%|████| 7/7 [00:13<00:00,  1.87s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    91/199     11.7G   0.03289   0.02166         0       132       640: 100%|████| 7/7 [00:12<00:00,  1.77s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    92/199     11.7G   0.03219   0.02088         0       121       640: 100%|████| 7/7 [00:14<00:00,  2.04s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    93/199     11.7G   0.03226   0.02011         0       129       640: 100%|████| 7/7 [00:12<00:00,  1.78s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    94/199     11.7G   0.03033   0.02081         0       146       640: 100%|████| 7/7 [00:11<00:00,  1.71s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    95/199     11.7G   0.03091   0.01964         0        97       640: 100%|████| 7/7 [00:12<00:00,  1.79s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    96/199     11.7G   0.03115   0.02073         0       125       640: 100%|████| 7/7 [00:13<00:00,  1.92s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    97/199     11.7G   0.02814   0.02007         0       115       640: 100%|████| 7/7 [00:12<00:00,  1.75s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    98/199     11.7G   0.02821   0.01964         0       111       640: 100%|████| 7/7 [00:11<00:00,  1.67s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
    99/199     11.7G   0.03041   0.01927         0       122       640: 100%|████| 7/7 [00:12<00:00,  1.75s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:04<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   100/199     11.7G    0.0288   0.01966         0       131       640: 100%|████| 7/7 [00:11<00:00,  1.57s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   101/199     11.7G   0.02783   0.01914         0       114       640: 100%|████| 7/7 [00:12<00:00,  1.81s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   102/199     11.7G   0.02862   0.01843         0       119       640: 100%|████| 7/7 [00:13<00:00,  1.88s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   103/199     11.7G   0.02845   0.01882         0       109       640: 100%|████| 7/7 [00:13<00:00,  1.94s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   104/199     11.7G   0.02982   0.01951         0       102       640: 100%|████| 7/7 [00:12<00:00,  1.83s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   105/199     11.7G   0.02962   0.02099         0       104       640: 100%|████| 7/7 [00:12<00:00,  1.79s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   106/199     11.7G   0.02622   0.01889         0       139       640: 100%|████| 7/7 [00:12<00:00,  1.82s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   107/199     11.7G   0.02648   0.01983         0       100       640: 100%|████| 7/7 [00:13<00:00,  1.99s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   108/199     11.7G   0.02716   0.01805         0       131       640: 100%|████| 7/7 [00:11<00:00,  1.64s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   109/199     11.7G   0.02282   0.01765         0       110       640: 100%|████| 7/7 [00:13<00:00,  1.94s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   110/199     11.7G   0.02922   0.01831         0       108       640: 100%|████| 7/7 [00:10<00:00,  1.54s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   111/199     11.7G   0.02615   0.01794         0       117       640: 100%|████| 7/7 [00:13<00:00,  1.95s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   112/199     11.7G   0.02642   0.01878         0       117       640: 100%|████| 7/7 [00:10<00:00,  1.53s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   113/199     11.7G   0.02411   0.01899         0       146       640: 100%|████| 7/7 [00:13<00:00,  1.90s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   114/199     11.7G   0.02496   0.01774         0       122       640: 100%|████| 7/7 [00:12<00:00,  1.73s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   115/199     11.7G   0.02268     0.018         0       115       640: 100%|████| 7/7 [00:14<00:00,  2.03s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   116/199     11.7G   0.02425   0.01906         0       116       640: 100%|████| 7/7 [00:12<00:00,  1.75s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   117/199     11.7G    0.0258   0.01812         0       111       640: 100%|████| 7/7 [00:11<00:00,  1.69s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   118/199     11.7G   0.02456   0.01869         0       166       640: 100%|████| 7/7 [00:12<00:00,  1.71s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   119/199     11.7G   0.02235   0.01817         0       130       640: 100%|████| 7/7 [00:13<00:00,  1.88s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:03<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   120/199     11.7G   0.02317   0.01734         0       131       640: 100%|████| 7/7 [00:10<00:00,  1.51s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   121/199     11.7G   0.02307   0.01791         0       133       640: 100%|████| 7/7 [00:13<00:00,  1.91s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   122/199     11.7G   0.02264    0.0173         0       159       640: 100%|████| 7/7 [00:13<00:00,  1.94s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   123/199     11.7G   0.02304   0.01918         0       136       640: 100%|████| 7/7 [00:13<00:00,  1.89s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   124/199     11.7G   0.02354   0.01679         0       116       640: 100%|████| 7/7 [00:12<00:00,  1.77s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   125/199     11.7G   0.02249   0.01687         0       129       640: 100%|████| 7/7 [00:13<00:00,  1.87s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   126/199     11.7G   0.02745   0.01815         0       109       640: 100%|████| 7/7 [00:13<00:00,  1.93s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   127/199     11.7G   0.02437   0.01738         0       107       640: 100%|████| 7/7 [00:12<00:00,  1.85s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   128/199     11.7G    0.0227   0.01894         0       150       640: 100%|████| 7/7 [00:11<00:00,  1.65s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   129/199     11.7G   0.02367   0.01707         0        96       640: 100%|████| 7/7 [00:13<00:00,  1.90s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   130/199     11.7G   0.02311   0.01762         0       112       640: 100%|████| 7/7 [00:12<00:00,  1.78s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   131/199     11.7G   0.02403   0.01745         0        92       640: 100%|████| 7/7 [00:12<00:00,  1.83s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   132/199     11.7G   0.01965   0.01557         0       126       640: 100%|████| 7/7 [00:12<00:00,  1.81s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   133/199     11.7G   0.01869   0.01609         0       115       640: 100%|████| 7/7 [00:14<00:00,  2.02s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   134/199     11.7G   0.02063   0.01655         0       128       640: 100%|████| 7/7 [00:10<00:00,  1.56s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   135/199     11.7G   0.01769   0.01634         0       116       640: 100%|████| 7/7 [00:13<00:00,  1.86s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   136/199     11.7G   0.01993    0.0148         0        93       640: 100%|████| 7/7 [00:12<00:00,  1.76s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   137/199     11.7G      0.02    0.0159         0       119       640: 100%|████| 7/7 [00:14<00:00,  2.03s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   138/199     11.7G    0.0187   0.01663         0       120       640: 100%|████| 7/7 [00:10<00:00,  1.55s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   139/199     11.7G   0.01749   0.01604         0       128       640: 100%|████| 7/7 [00:13<00:00,  1.91s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:03<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   140/199     11.7G   0.02033   0.01614         0       117       640: 100%|████| 7/7 [00:10<00:00,  1.53s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   141/199     11.7G   0.01733   0.01515         0        98       640: 100%|████| 7/7 [00:14<00:00,  2.02s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   142/199     11.7G   0.02034   0.01662         0       145       640: 100%|████| 7/7 [00:10<00:00,  1.50s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   143/199     11.7G   0.01853   0.01584         0       110       640: 100%|████| 7/7 [00:13<00:00,  1.91s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   144/199     11.7G   0.01958   0.01703         0       157       640: 100%|████| 7/7 [00:11<00:00,  1.70s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   145/199     11.7G   0.01733   0.01503         0       105       640: 100%|████| 7/7 [00:14<00:00,  2.09s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   146/199     11.7G    0.0185   0.01553         0       139       640: 100%|████| 7/7 [00:12<00:00,  1.80s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   147/199     11.7G   0.01984   0.01639         0        97       640: 100%|████| 7/7 [00:13<00:00,  1.89s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   148/199     11.7G   0.01839   0.01622         0       140       640: 100%|████| 7/7 [00:13<00:00,  1.93s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   149/199     11.7G   0.01578   0.01468         0       106       640: 100%|████| 7/7 [00:13<00:00,  1.90s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   150/199     11.7G   0.01659   0.01502         0       113       640: 100%|████| 7/7 [00:12<00:00,  1.82s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   151/199     11.7G    0.0162    0.0145         0       132       640: 100%|████| 7/7 [00:13<00:00,  1.88s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   152/199     11.7G   0.01669   0.01446         0       101       640: 100%|████| 7/7 [00:13<00:00,  1.90s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   153/199     11.7G   0.01717   0.01523         0       125       640: 100%|████| 7/7 [00:13<00:00,  1.89s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   154/199     11.7G   0.01769   0.01523         0       121       640: 100%|████| 7/7 [00:12<00:00,  1.80s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   155/199     11.7G   0.01494   0.01484         0        98       640: 100%|████| 7/7 [00:13<00:00,  1.92s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
   156/199     11.7G   0.01605   0.01474         0       115       640: 100%|████| 7/7 [00:13<00:00,  1.88s/it]
